,Month,crime_count,ethnic_percent_in_ethnic_population,house_price_to_earning_ratio,economically_inactive_percent,unemployed_percent,qualification_index_score,no_qualifications,level_4_qualifications_and_above
724,2021-07-01,6,0.5427871582298193,6.68,41.1,3.8,2.17,23.1,25.0
725,2021-08-01,3,0.5427871582298193,6.68,41.1,3.8,2.17,23.1,25.0
726,2021-09-01,4,0.5427871582298193,6.68,41.1,3.8,2.17,23.1,25.0
727,2021-01-01,737,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
728,2021-02-01,640,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
729,2021-03-01,746,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
730,2021-04-01,799,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
731,2021-05-01,851,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
732,2021-06-01,870,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
733,2021-07-01,920,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
734,2021-08-01,799,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
735,2021-09-01,906,0.6159914753582771,16.16,35.6,5.2,2.64,17.9,44.3
736,2021-01-01,165,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
737,2021-02-01,125,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
738,2021-03-01,168,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
739,2021-04-01,145,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
740,2021-05-01,167,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
741,2021-06-01,148,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
742,2021-07-01,152,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
743,2021-08-01,159,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
744,2021-09-01,142,0.14725933996847992,10.98,35.3,2.1,2.51,16.6,35.0
745,2021-01-01,126,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
746,2021-02-01,130,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
747,2021-03-01,234,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
748,2021-04-01,182,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
749,2021-05-01,227,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
750,2021-06-01,229,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
751,2021-07-01,262,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
752,2021-08-01,245,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
753,2021-09-01,212,0.2530690089452964,10.62,45.7,1.9,2.53,15.1,33.8
754,2021-01-01,163,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
755,2021-02-01,160,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
756,2021-03-01,258,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
757,2021-04-01,229,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
758,2021-05-01,234,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
759,2021-06-01,267,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
760,2021-07-01,278,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
761,2021-08-01,237,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
762,2021-09-01,234,0.2109850839911649,14.38,38.2,2.3,2.67,13.1,38.7
763,2021-01-01,204,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
764,2021-02-01,152,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
765,2021-03-01,241,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
766,2021-04-01,212,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
767,2021-05-01,216,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
768,2021-06-01,245,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
769,2021-07-01,303,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
770,2021-08-01,258,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
771,2021-09-01,264,0.2519548697096382,12.65,34.3,2.5,2.63,13.8,38.6
772,2021-01-01,275,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
773,2021-02-01,291,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
774,2021-03-01,335,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
775,2021-04-01,382,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
776,2021-05-01,457,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
777,2021-06-01,486,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
778,2021-07-01,533,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
779,2021-08-01,584,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
780,2021-09-01,6,0.23875970261744528,7.65,51.3,2.9,2.05,25.2,21.5
781,2021-01-01,532,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
782,2021-02-01,506,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
783,2021-03-01,652,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
784,2021-04-01,678,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
785,2021-05-01,710,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
786,2021-06-01,714,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
787,2021-07-01,760,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
788,2021-08-01,660,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
789,2021-09-01,682,0.574209576100559,7.35,43.5,2.3,2.4,18.2,30.5
790,2021-01-01,240,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
791,2021-02-01,194,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
792,2021-03-01,287,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
793,2021-04-01,254,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
794,2021-05-01,267,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
795,2021-06-01,293,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
796,2021-07-01,301,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
797,2021-08-01,257,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
798,2021-09-01,297,0.20809738274934594,7.75,38.1,2.8,2.3,20.1,28.7
799,2021-01-01,261,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
800,2021-02-01,246,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
801,2021-03-01,329,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
802,2021-04-01,302,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
803,2021-05-01,370,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
804,2021-06-01,378,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
805,2021-07-01,334,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
806,2021-08-01,378,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
807,2021-09-01,357,0.17061096006284013,9.41,44.7,3.5,2.36,18.4,29.8
808,2021-01-01,228,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
809,2021-02-01,247,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
810,2021-03-01,301,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
811,2021-04-01,297,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
812,2021-05-01,355,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
813,2021-06-01,334,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
814,2021-07-01,354,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
815,2021-08-01,310,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
816,2021-09-01,362,0.2289421895634752,9.72,34.5,2.4,2.56,13.7,33.1
817,2021-01-01,60,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
818,2021-02-01,65,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
819,2021-03-01,101,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
820,2021-04-01,99,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
821,2021-05-01,112,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
822,2021-06-01,115,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
823,2021-07-01,122,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
824,2021-08-01,130,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
825,2021-09-01,117,0.09184433635876948,8.44,39.6,1.8,2.45,17.3,32.6
826,2021-01-01,183,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
827,2021-02-01,182,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
828,2021-03-01,231,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
829,2021-04-01,214,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
830,2021-05-01,241,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
831,2021-06-01,287,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
832,2021-07-01,272,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
833,2021-08-01,279,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
834,2021-09-01,220,0.23281986392131573,18.05,35.6,2.8,2.95,10.8,52.1
835,2021-01-01,633,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
836,2021-02-01,661,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
837,2021-03-01,756,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
838,2021-04-01,777,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
839,2021-05-01,872,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
840,2021-06-01,874,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
841,2021-07-01,813,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
842,2021-08-01,762,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
843,2021-09-01,838,0.5536886079498063,14.93,39.3,4.7,2.37,22.5,36.3
844,2021-01-01,314,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
845,2021-02-01,331,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
846,2021-03-01,391,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
847,2021-04-01,354,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
848,2021-05-01,490,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
849,2021-06-01,428,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
850,2021-07-01,414,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
851,2021-08-01,353,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
852,2021-09-01,385,0.22648571389931316,15.39,37,3.1,2.39,18.9,32.4
853,2021-01-01,111,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
854,2021-02-01,108,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
855,2021-03-01,162,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
856,2021-04-01,170,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
857,2021-05-01,177,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
858,2021-06-01,172,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
859,2021-07-01,201,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
860,2021-08-01,148,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
861,2021-09-01,185,0.13580585439227078,17.58,35.4,2.8,2.77,12.8,44.3
862,2021-01-01,250,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
863,2021-02-01,248,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
864,2021-03-01,351,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
865,2021-04-01,322,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
866,2021-05-01,341,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
867,2021-06-01,373,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
868,2021-07-01,384,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
869,2021-08-01,332,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
870,2021-09-01,342,0.18945065183689178,6.29,38.5,2.7,2.27,19.8,25.9
871,2021-01-01,279,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
872,2021-02-01,241,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
873,2021-03-01,300,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
874,2021-04-01,315,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
875,2021-05-01,349,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
876,2021-06-01,353,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
877,2021-07-01,366,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
878,2021-08-01,358,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
879,2021-09-01,363,0.21931595945056692,9.29,43.2,3.2,2.65,13.5,34.7
880,2021-01-01,164,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
881,2021-02-01,165,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
882,2021-03-01,222,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
883,2021-04-01,241,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
884,2021-05-01,237,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
885,2021-06-01,319,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
886,2021-07-01,262,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
887,2021-08-01,275,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
888,2021-09-01,284,0.192142036376042,10.79,39.7,2.2,2.57,13.9,33.4
889,2021-01-01,268,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
890,2021-02-01,234,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
891,2021-03-01,245,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
892,2021-04-01,260,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
893,2021-05-01,306,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
894,2021-06-01,315,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
895,2021-07-01,314,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
896,2021-08-01,317,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
897,2021-09-01,325,0.17192141600116703,8.95,41.8,2.7,1.97,25.8,19.0
898,2021-01-01,377,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
899,2021-02-01,396,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
900,2021-03-01,439,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
901,2021-04-01,481,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
902,2021-05-01,478,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
903,2021-06-01,445,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
904,2021-07-01,425,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
905,2021-08-01,430,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
906,2021-09-01,502,0.26001056620119695,6.42,39.4,2.8,2.37,18.3,29.2
907,2021-01-01,129,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
908,2021-02-01,130,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
909,2021-03-01,151,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
910,2021-04-01,184,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
911,2021-05-01,170,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
912,2021-06-01,187,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
913,2021-07-01,202,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
914,2021-08-01,170,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
915,2021-09-01,180,0.1459857982819369,10.51,42.8,2.4,2.35,18.4,28.8
916,2021-01-01,157,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
917,2021-02-01,148,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
918,2021-03-01,161,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
919,2021-04-01,162,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
920,2021-05-01,175,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
921,2021-06-01,171,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
922,2021-07-01,170,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
923,2021-08-01,151,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
924,2021-09-01,153,0.13654078358687663,6.78,46.1,2.3,2.53,16.1,34.5
925,2021-01-01,617,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
926,2021-02-01,502,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
927,2021-03-01,708,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
928,2021-04-01,622,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
929,2021-05-01,726,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
930,2021-06-01,645,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
931,2021-07-01,599,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
932,2021-08-01,579,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
933,2021-09-01,643,0.3291224351432536,5.8,42.2,3.7,2.28,21.6,28.0
934,2021-01-01,196,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
935,2021-02-01,172,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
936,2021-03-01,224,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
937,2021-04-01,234,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
938,2021-05-01,202,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
939,2021-06-01,220,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
940,2021-07-01,252,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
941,2021-08-01,214,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
942,2021-09-01,206,0.19675967369009525,8.24,39.2,2.6,2.44,17.6,31.9
943,2021-01-01,365,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
944,2021-02-01,398,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
945,2021-03-01,462,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
946,2021-04-01,496,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
947,2021-05-01,533,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
948,2021-06-01,572,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
949,2021-07-01,591,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
950,2021-08-01,565,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
951,2021-09-01,540,0.22218016980488703,7.54,35.5,3.1,2.33,18.2,27.4
952,2021-01-01,173,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
953,2021-02-01,184,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
954,2021-03-01,260,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
955,2021-04-01,267,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
956,2021-05-01,318,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
957,2021-06-01,290,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
958,2021-07-01,339,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
959,2021-08-01,302,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
960,2021-09-01,313,0.13750390997432815,6.58,39.6,3.1,2.29,17.4,24.8
961,2021-01-01,440,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
962,2021-02-01,395,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
963,2021-03-01,370,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
964,2021-04-01,449,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
965,2021-05-01,474,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
966,2021-06-01,432,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
967,2021-07-01,494,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
968,2021-08-01,464,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
969,2021-09-01,458,0.17937306109989906,11.03,37.3,3.8,2.24,20.3,26.7
970,2021-01-01,384,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
971,2021-02-01,360,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
972,2021-03-01,433,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
973,2021-04-01,405,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
974,2021-05-01,500,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
975,2021-06-01,604,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
976,2021-07-01,489,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
977,2021-08-01,602,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
978,2021-09-01,549,0.16737257342907458,6.84,46.2,4,1.93,26.5,18.2
979,2021-01-01,584,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
980,2021-02-01,654,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
981,2021-03-01,769,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
982,2021-04-01,692,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
983,2021-05-01,860,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
984,2021-06-01,835,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
985,2021-07-01,860,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
986,2021-08-01,773,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
987,2021-09-01,787,0.4850280996318341,13.36,32.4,5.3,2.68,16.7,45.7
988,2021-01-01,237,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
989,2021-02-01,249,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
990,2021-03-01,252,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
991,2021-04-01,277,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
992,2021-05-01,302,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
993,2021-06-01,296,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
994,2021-07-01,328,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
995,2021-08-01,282,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
996,2021-09-01,288,0.2410282511816168,13.2,38.5,3.1,2.84,11.3,44.1
997,2021-01-01,221,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
998,2021-02-01,286,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
999,2021-03-01,294,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
1000,2021-04-01,345,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
1001,2021-05-01,373,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
1002,2021-06-01,331,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
1003,2021-07-01,380,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
1004,2021-08-01,402,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
1005,2021-09-01,436,0.19697444751865587,6.81,43.9,3.2,2.55,16.3,34.5
1006,2021-01-01,592,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1007,2021-02-01,532,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1008,2021-03-01,624,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1009,2021-04-01,687,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1010,2021-05-01,800,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1011,2021-06-01,777,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1012,2021-07-01,809,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1013,2021-08-01,701,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1014,2021-09-01,735,0.43482807304686105,15.25,30.4,5.5,2.81,16.7,52.4
1015,2021-01-01,502,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1016,2021-02-01,456,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1017,2021-03-01,557,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1018,2021-04-01,512,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1019,2021-05-01,555,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1020,2021-06-01,568,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1021,2021-07-01,513,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1022,2021-08-01,505,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1023,2021-09-01,468,0.21557587457664806,5.48,40.3,3.2,2.18,21.0,23.9
1024,2021-01-01,98,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1025,2021-02-01,119,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1026,2021-03-01,147,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1027,2021-04-01,138,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1028,2021-05-01,157,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1029,2021-06-01,184,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1030,2021-07-01,190,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1031,2021-08-01,197,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1032,2021-09-01,155,0.15217396921733967,9.88,41.9,1.7,2.59,15.2,36.6
1033,2021-01-01,382,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
1034,2021-02-01,367,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
1035,2021-03-01,468,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
1036,2021-04-01,412,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
1037,2021-05-01,537,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
1038,2021-06-01,495,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
1039,2021-07-01,530,0.30732121362381537,19.66,31.6,5,3.05,11.9,57.6
